betapwr,run,side
0.013607102,1,1
0.012316039,1,1
0.011211077,1,1
0.010321238,1,1
0.009645177,1,1
0.009173451,1,1
0.00890595,1,1
0.008856595,1,1
0.009042973,1,1
0.009465347,1,1
0.010084707,1,1
0.010810855,1,1
0.011508176,1,1
0.012019937,1,1
0.012204444,1,1
0.0119714,1,1
0.011306316,1,1
0.01027498,1,1
0.009006982,1,1
0.007664064,1,1
0.006403303,1,1
0.005345467,1,1
0.00455599,1,1
0.004041515,1,1
0.003760521,1,1
0.003643476,1,1
0.003616459,1,1
0.003622136,1,1
0.003633171,1,1
0.003655322,1,1
0.003720396,1,1
0.003872134,1,1
0.004150072,1,1
0.004576548,1,1
0.005150295,1,1
0.005847137,1,1
0.006625719,1,1
0.007435056,1,1
0.008221246,1,1
0.008932291,1,1
0.009521474,1,1
0.009950316,1,1
0.010191718,1,1
0.010233032,1,1
0.01007816,1,1
0.009747656,1,1
0.009276271,1,1
0.008708059,1,1
0.008090078,1,1
0.007466353,1,1
0.00687402,1,1
0.006343033,1,1
0.00589937,1,1
0.005569965,1,1
0.005386325,1,1
0.00538395,1,1
0.005596309,1,1
0.006044623,1,1
0.00672683,1,1
0.007609827,1,1
0.00862812,1,1
0.00968997,1,1
0.010689839,1,1
0.011524415,1,1
0.012108926,1,1
0.012390807,1,1
0.012358549,1,1
0.012044461,1,1
0.011520717,1,1
0.010888732,1,1
0.010262617,1,1
0.009748691,1,1
0.009424547,1,1
0.009322467,1,1
0.009422176,1,1
0.009656148,1,1
0.009927198,1,1
0.010133987,1,1
0.010197307,1,1
0.010080117,1,1
0.009797256,1,1
0.009415124,1,1
0.009044975,1,1
0.008833976,1,1
0.008955703,1,1
0.009597758,1,1
0.010941343,1,1
0.013128148,1,1
0.016214959,1,1
0.020124557,1,1
0.02460971,1,1
0.029250415,1,1
0.033499278,1,1
0.036775299,1,1
0.038586729,1,1
0.038647744,1,1
0.03695011,1,1
0.033763773,1,1
0.029565068,1,1
0.024917319,1,1
0.020344028,1,1
0.016233294,1,1
0.012795823,1,1
0.01007696,1,1
0.008005773,1,1
0.00645749,1,1
0.005309126,1,1
0.004477349,1,1
0.003936695,1,1
0.003721591,1,1
0.003916719,1,1
0.004638475,1,1
0.006008206,1,1
0.008117482,1,1
0.01098812,1,1
0.014534424,1,1
0.018539828,1,1
0.022661395,1,1
0.026470749,1,1
0.029528973,1,1
0.031479499,1,1
0.032133136,1,1
0.031518434,1,1
0.02988003,1,1
0.027623961,1,1
0.025225465,1,1
0.023125121,1,1
0.021640195,1,1
0.020910996,1,1
0.020890822,1,1
0.021376899,1,1
0.022071123,1,1
0.022654358,1,1
0.022856445,1,1
0.022506228,1,1
0.021551765,1,1
0.020049746,1,1
0.018132412,1,1
0.015966322,1,1
0.013717512,1,1
0.01153179,1,1
0.00953035,1,1
0.007814124,1,1
0.006468648,1,1
0.005564662,1,1
0.00515526,1,1
0.005274153,1,1
0.005939357,1,1
0.007162606,1,1
0.008959829,1,1
0.011354866,1,1
0.014369495,1,1
0.017997949,1,1
0.022172002,1,1
0.026730182,1,1
0.031407772,1,1
0.035859782,1,1
0.039717048,1,1
0.042660408,1,1
0.044487172,1,1
0.04514446,1,1
0.044717054,1,1
0.043377284,1,1
0.04132112,1,1
0.03871933,1,1
0.035702981,1,1
0.0323844,1,1
0.028897343,1,1
0.025431738,1,1
0.022241656,1,1
0.019617281,1,1
0.017826777,1,1
0.017046374,1,1
0.0173027,1,1
0.018448732,1,1
0.020184476,1,1
0.022118847,1,1
0.023855474,1,1
0.025077729,1,1
0.025610059,1,1
0.025442223,1,1
0.024715495,1,1
0.023679588,1,1
0.022633461,1,1
0.021862895,1,1
0.02158582,1,1
0.021914606,1,1
0.022842501,1,1
0.024257136,1,1
0.025976942,1,1
0.027798507,1,1
0.029538674,1,1
0.031057924,1,1
0.032261033,1,1
0.033082619,1,1
0.033472551,1,1
0.033394808,1,1
0.032843607,1,1
0.031868027,1,1
0.030588208,1,1
0.029187662,1,1
0.027877035,1,1
0.026839303,1,1
0.026177152,1,1
0.025884395,1,1
0.025853854,1,1
0.025918621,1,1
0.025909478,1,1
0.025705075,1,1
0.025256215,1,1
0.024578615,1,1
0.023723298,1,1
0.022742862,1,1
0.021671052,1,1
0.020523189,1,1
0.019312198,1,1
0.018066372,1,1
0.016835316,1,1
0.015678906,1,1
0.014645179,1,1
0.013750011,1,1
0.012970519,1,1
0.012256195,1,1
0.01155197,1,1
0.010821378,1,1
0.010058947,1,1
0.009287614,1,1
0.008545191,1,1
0.007868834,1,1
0.007285827,1,1
0.006813723,1,1
0.006466695,1,1
0.006261411,1,1
0.006216854,1,1
0.006347098,1,1
0.006651195,1,1
0.007106729,1,1
0.007671841,1,1
0.008295621,1,1
0.008931609,1,1
0.009547027,1,1
0.01012262,1,1
0.010643696,1,1
0.011088859,1,1
0.011425574,1,1
0.011619347,1,1
0.011656668,1,1
0.011574104,1,1
0.011480495,1,1
0.011558794,1,1
0.012039041,1,1
0.013143191,1,1
0.015013317,1,1
0.01764386,1,1
0.020842475,1,1
0.02423971,1,1
0.027354816,1,1
0.029706339,1,1
0.030938607,1,1
0.03092637,1,1
0.029824289,1,1
0.028044763,1,1
0.026169873,1,1
0.024822266,1,1
0.024529002,1,1
0.025610591,1,1
0.028117624,1,1
0.031824587,1,1
0.036278142,1,1
0.040887007,1,1
0.045033155,1,1
0.048180317,1,1
0.049957434,1,1
0.050202141,1,1
0.048961043,1,1
0.046455117,1,1
0.043025488,1,1
0.039074826,1,1
0.035014098,1,1
0.031217644,1,1
0.027985767,1,1
0.025514675,1,1
0.023876873,1,1
0.023017462,1,1
0.022770495,1,1
0.022894767,1,1
0.023122603,1,1
0.023211509,1,1
0.022988462,1,1
0.022379458,1,1
0.021420591,1,1
0.020249645,1,1
0.01907884,1,1
0.018151184,1,1
0.017686055,1,1
0.01782399,1,1
0.018584105,1,1
0.019847554,1,1
0.021375237,1,1
0.022858263,1,1
0.023988743,1,1
0.02453073,1,1
0.024370295,1,1
0.023530892,1,1
0.02215258,1,1
0.020446118,1,1
0.018639748,1,1
0.01693514,1,1
0.015481048,1,1
0.01436385,1,1
0.013608385,1,1
0.013182734,1,1
0.01300509,1,1
0.012955527,1,1
0.012896636,1,1
0.012703583,1,1
0.012298268,1,1
0.011677192,1,1
0.01092166,1,1
0.010183004,1,1
0.009643549,1,1
0.009463256,1,1
0.009728641,1,1
0.010421792,1,1
0.011421815,1,1
0.012539965,1,1
0.013577095,1,1
0.014382854,1,1
0.014894907,1,1
0.015144581,1,1
0.015229773,1,1
0.015270188,1,1
0.015366981,1,1
0.015584967,1,1
0.01596271,1,1
0.016540823,1,1
0.017389571,1,1
0.018618093,1,1
0.020357814,1,1
0.02272581,1,1
0.025782794,1,1
0.029500803,1,1
0.03374893,1,1
0.03829658,1,1
0.04282865,1,1
0.046968174,1,1
0.050307223,1,1
0.05245055,1,1
0.053074104,1,1
0.051991494,1,1
0.049211146,1,1
0.044962508,1,1
0.039676213,1,1
0.033918723,1,1
0.028298922,1,1
0.023373357,1,1
0.019573771,1,1
0.017167946,1,1
0.01625056,1,1
0.016752615,1,1
0.018458972,1,1
0.021030947,1,1
0.024038327,1,1
0.027007167,1,1
0.029484672,1,1
0.031112831,1,1
0.031693834,1,1
0.0312274,1,1
0.029905444,1,1
0.028061577,1,1
0.026087139,1,1
0.024336509,1,1
0.023048008,1,1
0.022301695,1,1
0.022023713,1,1
0.022032627,1,1
0.022111058,1,1
0.022079359,1,1
0.021848744,1,1
0.021438588,1,1
0.020954397,1,1
0.020535775,1,1
0.020293863,1,1
0.02026186,1,1
0.020378317,1,1
0.020511321,1,1
0.020515824,1,1
0.020302204,1,1
0.019887816,1,1
0.019408575,1,1
0.019083039,1,1
0.01914106,1,1
0.019744098,1,1
0.020928152,1,1
0.022591077,1,1
0.02452792,1,1
0.026498771,1,1
0.02830162,1,1
0.029822686,1,1
0.031047923,1,1
0.032036614,1,1
0.03287314,1,1
0.03361998,1,1
0.034291268,1,1
0.034854876,1,1
0.035257723,1,1
0.035459963,1,1
0.035461698,1,1
0.035310446,1,1
0.035085662,1,1
0.034865141,1,1
0.034684934,1,1
0.034508213,1,1
0.034218005,1,1
0.033642895,1,1
0.032613856,1,1
0.031037431,1,1
0.028960624,1,1
0.026601363,1,1
0.024327267,1,1
0.022582341,1,1
0.021780015,1,1
0.022194625,1,1
0.02388663,1,1
0.02668759,1,1
0.030251245,1,1
0.034153075,1,1
0.038001456,1,1
0.041517966,1,1
0.044557176,1,1
0.047063549,1,1
0.048993078,1,1
0.050244785,1,1
0.05064236,1,1
0.049980304,1,1
0.048115006,1,1
0.045056801,1,1
0.041016905,1,1
0.036383899,1,1
0.031636867,1,1
0.027229902,1,1
0.023492471,1,1
0.020579364,1,1
0.018479967,1,1
0.017072174,1,1
0.016192262,1,1
0.015692518,1,1
0.01547019,1,1
0.01546691,1,1
0.015649976,1,1
0.015992032,1,1
0.016463584,1,1
0.017045663,1,1
0.017760352,1,1
0.018707293,1,1
0.02008741,1,1
0.022194049,1,1
0.025359296,1,1
0.029859261,1,1
0.035801807,1,1
0.043034781,1,1
0.051113257,1,1
0.059347306,1,1
0.066922717,1,1
0.073059019,1,1
0.07715558,1,1
0.078884288,1,1
0.078211577,1,1
0.07536036,1,1
0.070739774,1,1
0.06487101,1,1
0.058324682,1,1
0.051669937,1,1
0.045427909,1,1
0.040025451,1,1
0.035754461,1,1
0.032748853,1,1
0.030989062,1,1
0.0303336,1,1
0.030565236,1,1
0.031433988,1,1
0.032684237,1,1
0.034065659,1,1
0.035339346,1,1
0.03629337,1,1
0.036773721,1,1
0.036722238,1,1
0.036202137,1,1
0.035392251,1,1
0.034543897,1,1
0.033912705,1,1
0.033690957,1,1
0.033966449,1,1
0.034721363,1,1
0.035866305,1,1
0.037290257,1,1
0.038903212,1,1
0.040655215,1,1
0.042528646,1,1
0.044513264,1,1
0.046580519,1,1
0.048672369,1,1
0.050711188,1,1
0.052625083,1,1
0.054373264,1,1
0.055954618,1,1
0.057391807,1,1
0.058698608,1,1
0.059850988,1,1
0.060783321,1,1
0.061417721,1,1
0.061713447,1,1
0.061707428,1,1
0.061517071,1,1
0.06129445,1,1
0.061147692,1,1
0.061066327,1,1
0.060890462,1,1
0.060346546,1,1
0.059143127,1,1
0.057092341,1,1
0.054209784,1,1
0.050752191,1,1
0.047175624,1,1
0.044026296,1,1
0.041799837,1,1
0.040814227,1,1
0.0411344,1,1
0.04256695,1,1
0.044719463,1,1
0.047099782,1,1
0.049222052,1,1
0.050690258,1,1
0.05124297,1,1
0.050759031,1,1
0.049236485,1,1
0.046762185,1,1
0.043486604,1,1
0.039610154,1,1
0.035378265,1,1
0.031076727,1,1
0.027018756,1,1
0.023520568,1,1
0.020869861,1,1
0.019297198,1,1
0.01896016,1,1
0.019943514,1,1
0.022268951,1,1
0.025901121,1,1
0.03073835,1,1
0.036587352,1,1
0.043136148,1,1
0.049948756,1,1
0.056501416,1,1
0.062262617,1,1
0.066796492,1,1
0.069854127,1,1
0.071419301,1,1
0.071693793,1,1
0.071032356,1,1
0.069855419,1,1
0.068569931,1,1
0.067516935,1,1
0.066947335,1,1
0.06701496,1,1
0.067773557,1,1
0.069170342,1,1
0.071037659,1,1
0.073091127,1,1
0.074944617,1,1
0.076149532,1,1
0.076259216,1,1
0.074910723,1,1
0.071907949,1,1
0.067285182,1,1
0.06133103,1,1
0.054560379,1,1
0.047634804,1,1
0.041245948,1,1
0.0359873,1,1
0.032244074,1,1
0.03012704,1,1
0.029465335,1,1
0.029858545,1,1
0.030773819,1,1
0.031663434,1,1
0.032074725,1,1
0.031728127,1,1
0.030548897,1,1
0.028650757,1,1
0.026281663,1,1
0.023749887,1,1
0.021350606,1,1
0.019309432,1,1
0.017751663,1,1
0.016697738,1,1
0.016079226,1,1
0.015767082,1,1
0.015604528,1,1
0.015439002,1,1
0.015149681,1,1
0.014668132,1,1
0.013990053,1,1
0.013176516,1,1
0.012344219,1,1
0.011645986,1,1
0.011244611,1,1
0.01128447,1,1
0.011865644,1,1
0.013024525,1,1
0.014723308,1,1
0.016849033,1,1
0.019221484,1,1
0.021608858,1,1
0.023750331,1,1
0.025384906,1,1
0.026285209,1,1
0.026292824,1,1
0.025349092,1,1
0.023513556,1,1
0.020963131,1,1
0.017969166,1,1
0.014855633,1,1
0.011947357,1,1
0.00952007,1,1
0.007763028,1,1
0.006760802,1,1
0.006495522,1,1
0.006866223,1,1
0.007719069,1,1
0.008880934,1,1
0.010188975,1,1
0.011510223,1,1
0.012748318,1,1
0.013838783,1,1
0.014738567,1,1
0.015417492,1,1
0.015857452,1,1
0.016059862,1,1
0.016055764,1,1
0.015909811,1,1
0.015711207,1,1
0.015551217,1,1
0.015494444,1,1
0.015555701,1,1
0.015693095,1,1
0.015821446,1,1
0.015841429,1,1
0.015673282,1,1
0.01528248,1,1
0.014688918,1,1
0.013958542,1,1
0.013183253,1,1
0.01245829,1,1
0.01186502,1,1
0.011462651,1,1
0.011287512,1,1
0.011355786,1,1
0.011665851,1,1
0.012198821,1,1
0.012918495,1,1
0.01377291,1,1
0.014698748,1,1
0.015627813,1,1
0.016493437,1,1
0.017235102,1,1
0.017801613,1,1
0.018155299,1,1
0.018280184,1,1
0.01819486,1,1
0.017966693,1,1
0.017720007,1,1
0.017629533,1,1
0.017893094,1,1
0.01868416,1,1
0.020093578,1,1
0.022077378,1,1
0.024430493,1,1
0.026802239,1,1
0.028758039,1,1
0.029876372,1,1
0.029855754,1,1
0.028599968,1,1
0.026254449,1,1
0.023181568,1,1
0.019881913,1,1
0.016884797,1,1
0.014638341,1,1
0.013426131,1,1
0.01332681,1,1
0.014220088,1,1
0.015831891,1,1
0.01780456,1,1
0.019774782,1,1
0.021441866,1,1
0.022611998,1,1
0.023210702,1,1
0.023265155,1,1
0.022867376,1,1
0.022134483,1,1
0.02118042,1,1
0.02010533,1,1
0.018998667,1,1
0.017945617,1,1
0.017026929,1,1
0.016308554,1,1
0.015825263,1,1
0.015566825,1,1
0.015474365,1,1
0.015449766,1,1
0.015375524,1,1
0.015139223,1,1
0.014656278,1,1
0.013885954,1,1
0.01283772,1,1
0.011567094,1,1
0.010162351,1,1
0.008725598,1,1
0.007353219,1,1
0.006120666,1,1
0.005074779,1,1
0.004234018,1,1
0.003594391,1,1
0.003137813,1,1
0.002840053,1,1
0.002676838,1,1
0.002627784,1,1
0.002678156,1,1
0.002818232,1,1
0.003040033,1,1
0.003331935,1,1
0.003673012,1,1
0.004029936,1,1
0.004358952,1,1
0.004613571,1,1
0.004756013,1,1
0.004768321,1,1
0.004658784,1,1
0.004460914,1,1
0.004225013,1,1
0.004005023,1,1
0.00384481,1,1
0.003767878,1,1
0.003773163,1,1
0.003837609,1,1
0.003924378,1,1
0.003994216,1,1
0.004016876,1,1
0.003979652,1,1
0.003890961,1,1
0.003778208,1,1
0.003680649,1,1
0.003639183,1,1
0.003685772,1,1
0.003835299,1,1
0.004082093,1,1
0.004402125,1,1
0.00476028,1,1
0.005120513,1,1
0.005455756,1,1
0.005754531,1,1
0.006022358,1,1
0.006277886,1,1
0.006545282,1,1
0.006845514,1,1
0.007189256,1,1
0.007573546,1,1
0.007983326,1,1
0.008397665,1,1
0.008799101,1,1
0.009183275,1,1
0.00956521,1,1
0.009978904,1,1
0.010468508,1,1
0.011072146,1,1
0.011802609,1,1
0.012631364,1,1
0.013482475,1,1
0.014240602,1,1
0.014772688,1,1
0.014957962,1,1
0.01471745,1,1
0.01403391,1,1
0.012956332,1,1
0.011588433,1,1
0.010065764,1,1
0.008528971,1,1
0.007100593,1,1
0.005870173,1,1
0.004888988,1,1
0.004172882,1,1
0.003710181,1,1
0.003471498,1,1
0.003418837,1,1
0.003512336,1,1
0.003714058,1,1
0.003989149,1,1
0.004305337,1,1
0.004631903,1,1
0.004939068,1,1
0.005198301,1,1
0.005383671,1,1
0.00547409,1,1
0.005456024,1,1
0.005325969,1,1
0.005091796,1,1
0.00477224,1,1
0.004394408,1,1
0.003990048,1,1
0.003591932,1,1
0.003231546,1,1
0.002938458,1,1
0.002740481,1,1
0.002663054,1,1
0.002726481,1,1
0.002940892,1,1
0.003300462,1,1
0.003779492,1,1
0.004332893,1,1
0.004902207,1,1
0.005426075,1,1
0.005852158,1,1
0.006146632,1,1
0.006298166,1,1
0.006315329,1,1
0.006218891,1,1
0.006032385,1,1
0.005774699,1,1
0.005457323,1,1
0.005086549,1,1
0.004668728,1,1
0.004215387,1,1
0.003745403,1,1
0.003283077,1,1
0.00285311,1,1
0.002475104,1,1
0.00216053,1,1
0.001914066,1,1
0.001739261,1,1
0.00164645,1,1
0.00165952,1,1
0.001818027,1,1
0.002172274,1,1
0.002771098,1,1
0.003644661,1,1
0.004786786,1,1
0.006142649,1,1
0.007607109,1,1
0.009036543,1,1
0.01027301,1,1
0.011175238,1,1
0.011647957,1,1
0.011660887,1,1
0.011251755,1,1
0.010512878,1,1
0.009566259,1,1
0.008535385,1,1
0.007522071,1,1
0.006593779,1,1
0.005782647,1,1
0.027783911,2,1
0.027549181,2,1
0.026444169,2,1
0.02464761,2,1
0.022444513,2,1
0.020149957,2,1
0.018037725,2,1
0.016294208,2,1
0.015004485,2,1
0.014164251,2,1
0.013704613,2,1
0.013518547,2,1
0.013484268,2,1
0.013486347,2,1
0.013436166,2,1
0.013289845,2,1
0.013058148,2,1
0.012802684,2,1
0.012617201,2,1
0.012598963,2,1
0.012819495,2,1
0.013303726,2,1
0.014022575,2,1
0.014898843,2,1
0.015822675,2,1
0.016671825,2,1
0.017332777,2,1
0.017719874,2,1
0.017790204,2,1
0.017552007,2,1
0.017064526,2,1
0.016428101,2,1
0.015764937,2,1
0.015193167,2,1
0.014799118,2,1
0.014614412,2,1
0.014604928,2,1
0.014676883,2,1
0.014700957,2,1
0.014549411,2,1
0.014135558,2,1
0.013442635,2,1
0.012531866,2,1
0.01152692,2,1
0.010581049,2,1
0.009839602,2,1
0.00941122,2,1
0.009355506,2,1
0.009686533,2,1
0.010384648,2,1
0.011407174,2,1
0.012692138,2,1
0.014155424,2,1
0.015686898,2,1
0.017152248,2,1
0.018404495,2,1
0.019304311,2,1
0.019744215,2,1
0.019670214,2,1
0.01909546,2,1
0.018102728,2,1
0.016834788,2,1
0.015473372,2,1
0.014209151,2,1
0.013207221,2,1
0.012575122,2,1
0.01234196,2,1
0.012456345,2,1
0.012806692,2,1
0.013260752,2,1
0.013714237,2,1
0.014133733,2,1
0.014578832,2,1
0.015193132,2,1
0.016162613,2,1
0.017650677,2,1
0.01972873,2,1
0.02232592,2,1
0.025218646,2,1
0.02806914,2,1
0.030505758,2,1
0.032221978,2,1
0.033063361,2,1
0.033075731,2,1
0.032501752,2,1
0.031730035,2,1
0.031213186,2,1
0.031374794,2,1
0.032522228,2,1
0.034777568,2,1
0.038037386,2,1
0.041972356,2,1
0.046074976,2,1
0.049753572,2,1
0.052454584,2,1
0.053780748,2,1
0.05356962,2,1
0.051909245,2,1
0.049090954,2,1
0.04552174,2,1
0.041629497,2,1
0.037789668,2,1
0.0342864,2,1
0.031304731,2,1
0.028940721,2,1
0.027216158,2,1
0.026090593,2,1
0.025470702,2,1
0.025221454,2,1
0.025183808,2,1
0.025200429,2,1
0.025145878,2,1
0.024953193,2,1
0.024626868,2,1
0.024234753,2,1
0.023878336,2,1
0.02364982,2,1
0.023591175,2,1
0.023671173,2,1
0.023789911,2,1
0.023809312,2,1
0.023597489,2,1
0.023069854,2,1
0.022212421,2,1
0.021081198,2,1
0.019781375,2,1
0.018436649,2,1
0.017160086,2,1
0.016034244,2,1
0.015102707,2,1
0.014370853,2,1
0.013812254,2,1
0.013378016,2,1
0.013007933,2,1
0.01264291,2,1
0.012237308,2,1
0.011768692,2,1
0.011242242,2,1
0.010688442,2,1
0.010154944,2,1
0.009695356,2,1
0.009358109,2,1
0.009177565,2,1
0.009168182,2,1
0.009321748,2,1
0.009607688,2,1
0.009976556,2,1
0.0103665,2,1
0.010711713,2,1
0.01095143,2,1
0.01103836,2,1
0.010946287,2,1
0.010676848,2,1
0.010264514,2,1
0.009777001,2,1
0.009307564,2,1
0.008957436,2,1
0.00881109,2,1
0.008911799,2,1
0.009247168,2,1
0.009751723,2,1
0.010327093,2,1
0.010872804,2,1
0.011316109,2,1
0.011629837,2,1
0.01183256,2,1
0.011972701,2,1
0.012104123,2,1
0.012262964,2,1
0.012453695,2,1
0.012647972,2,1
0.012795005,2,1
0.012838652,2,1
0.012735149,2,1
0.012466065,2,1
0.012043149,2,1
0.011504281,2,1
0.010902308,2,1
0.010290535,2,1
0.009709826,2,1
0.009181969,2,1
0.008712103,2,1
0.008299705,2,1
0.007954155,2,1
0.007708546,2,1
0.00762555,2,1
0.007791759,2,1
0.008300766,2,1
0.009228699,2,1
0.010607698,2,1
0.012403136,2,1
0.014500141,2,1
0.016704743,2,1
0.018764008,2,1
0.020406184,2,1
0.021395494,2,1
0.021588506,2,1
0.020974032,2,1
0.019680521,2,1
0.017944942,2,1
0.016051779,2,1
0.014263264,2,1
0.012766001,2,1
0.011652276,2,1
0.01093962,2,1
0.010616153,2,1
0.010688825,2,1
0.011211138,2,1
0.012276192,2,1
0.013976154,2,1
0.01634457,2,1
0.019307014,2,1
0.02266453,2,1
0.026122541,2,1
0.029359705,2,1
0.032113661,2,1
0.034251593,2,1
0.035797591,2,1
0.036904758,2,1
0.037781592,2,1
0.038600188,2,1
0.039420855,2,1
0.040161124,2,1
0.040620018,2,1
0.040547932,2,1
0.039736539,2,1
0.038097197,2,1
0.035701691,2,1
0.032773002,2,1
0.02963073,2,1
0.026610048,2,1
0.023980307,2,1
0.021887924,2,1
0.020339014,2,1
0.019223962,2,1
0.018373145,2,1
0.01762476,2,1
0.016884157,2,1
0.016158987,2,1
0.015562908,2,1
0.015289063,2,1
0.015560605,2,1
0.01656882,2,1
0.018411092,2,1
0.021042157,2,1
0.024252431,2,1
0.027684552,2,1
0.030891832,2,1
0.03343037,2,1
0.034963804,2,1
0.035351718,2,1
0.034694212,2,1
0.033316688,2,1
0.031696557,2,1
0.030350605,2,1
0.029712381,2,1
0.030030823,2,1
0.031315491,2,1
0.03334277,2,1
0.035723437,2,1
0.038016355,2,1
0.039858403,2,1
0.041071437,2,1
0.041709088,2,1
0.042022498,2,1
0.042351997,2,1
0.042981225,2,1
0.044008385,2,1
0.0452863,2,1
0.046457758,2,1
0.047074785,2,1
0.046755973,2,1
0.045320267,2,1
0.042845864,2,1
0.039634685,2,1
0.036101791,2,1
0.032637833,2,1
0.029498935,2,1
0.026761297,2,1
0.024347048,2,1
0.022098721,2,1
0.019864678,2,1
0.017561168,2,1
0.0151934,2,1
0.012838117,2,1
0.010604249,2,1
0.008592013,2,1
0.00686559,2,1
0.005445054,2,1
0.004314646,2,1
0.003439903,2,1
0.002786045,2,1
0.002332773,2,1
0.002084072,2,1
0.002073749,2,1
0.00236764,2,1
0.003062048,2,1
0.004276414,2,1
0.006137799,2,1
0.008756238,2,1
0.012193109,2,1
0.01642825,2,1
0.021334043,2,1
0.026664923,2,1
0.032068355,2,1
0.037118855,2,1
0.041371317,2,1
0.044425164,2,1
0.045987736,2,1
0.045924463,2,1
0.044285075,2,1
0.041299218,2,1
0.037340852,2,1
0.032867611,2,1
0.028347053,2,1
0.024184785,2,1
0.020668692,2,1
0.017939188,2,1
0.015989011,2,1
0.01468943,2,1
0.013834658,2,1
0.013193513,2,1
0.012557314,2,1
0.011775152,2,1
0.010771606,2,1
0.009546533,2,1
0.008160849,2,1
0.006714882,2,1
0.005326395,2,1
0.004113716,2,1
0.003186456,2,1
0.00264322,2,1
0.002573376,2,1
0.003058896,2,1
0.00417236,2,1
0.00596835,2,1
0.008467604,2,1
0.011636397,2,1
0.015367251,2,1
0.019469878,2,1
0.023681468,2,1
0.027701517,2,1
0.03124857,2,1
0.034126791,2,1
0.036283086,2,1
0.037834382,2,1
0.039051262,2,1
0.040297051,2,1
0.041936362,2,1
0.044238599,2,1
0.047305485,2,1
0.051045481,2,1
0.055203681,2,1
0.059437808,2,1
0.063415553,2,1
0.066900874,2,1
0.069800109,2,1
0.072152089,2,1
0.074065926,2,1
0.075629472,2,1
0.076824032,2,1
0.077481486,2,1
0.077307018,2,1
0.075967211,2,1
0.073217439,2,1
0.069024592,2,1
0.063639671,2,1
0.057591624,2,1
0.051602347,2,1
0.046450614,2,1
0.04282757,2,1
0.041222948,2,1
0.041863181,2,1
0.044700864,2,1
0.049440377,2,1
0.055582073,2,1
0.062474784,2,1
0.069375872,2,1
0.075522795,2,1
0.080217309,2,1
0.082915647,2,1
0.083310443,2,1
0.08138723,2,1
0.077441501,2,1
0.072049955,2,1
0.065998507,2,1
0.060177177,2,1
0.055456741,2,1
0.052564095,2,1
0.051973561,2,1
0.053830353,2,1
0.057920035,2,1
0.063693123,2,1
0.070346261,2,1
0.076950772,2,1
0.082607613,2,1
0.086598118,2,1
0.088496482,2,1
0.088215979,2,1
0.085977002,2,1
0.082207722,2,1
0.077409947,2,1
0.072034576,2,1
0.066406394,2,1
0.060717116,2,1
0.055076703,2,1
0.049588867,2,1
0.044408668,2,1
0.039751812,2,1
0.035850805,2,1
0.032879858,2,1
0.030885853,2,1
0.029760195,2,1
0.029268134,2,1
0.02912706,2,1
0.029104562,2,1
0.029098883,2,1
0.029171174,2,1
0.029517186,2,1
0.030388023,2,1
0.031987511,2,1
0.034381554,2,1
0.03745052,2,1
0.040901185,2,1
0.044334769,2,1
0.0473488,2,1
0.04963911,2,1
0.051068513,2,1
0.051680923,2,1
