Identifiers,Values
Run1,0.516888063660421
Run1,0.765887135544914
Run1,0.752260024444232
Run1,0.904163919259892
Run1,1.27489008747148
Run1,1.15471796692817
Run1,0.73797348257735
Run1,0.702948714773737
Run1,0.516376345601121
Run1,0.641900645602853
Run1,0.917604626393617
Run1,0.467722611220685
Run1,0.393546998985091
Run1,0.288356120190182
Run1,0.461582123371858
Run1,0.169339559743807
Run1,0.0478386406243191
Run1,0.18991474587203
Run1,0.0146793698794168
Run1,0.036339881032479
Run1,0.0233881215801503
Run1,0.128407715840201
Run1,0.0349563888943557
Run1,0.0351025855250515
Run1,0.128791131503819
Run1,0.123885563809648
Run1,0.399245990421615
Run1,0.193111913822489
Run1,0.394900195440874
Run1,0.233718730295625
Run1,0.196798523143325
Run1,0.319191460485612
Run1,0.255255070937402
Run1,0.193651484182335
Run1,0.356793847501244
Run1,0.18765420483893
Run1,0.177729547844277
Run1,0.470851031233911
Run1,0.0185423439083234
Run1,0.386994023493744
Run1,0.0847639989193193
Run1,0.320452831081005
Run1,0.641224560088721
Run1,0.408009984332763
Run1,0.419583659852142
Run1,0.332991028160834
Run1,0.16789575558623
Run1,0.0984384937600227
Run1,0.00141098422944551
Run1,0.453318517351894
Run1,0.324991917815619
Run1,0.212057617491925
Run1,0.29567616671948
Run1,0.000989006438153494
Run1,0.268190647441402
Run1,0.202264112654791
Run1,0.38327075765042
Run1,0.208221001114555
Run1,0.0454530687509225
Run1,0.0441979433534746
Run1,0.163826453554349
Run1,0.474359431973489
Run1,0.323051788965694
Run1,0.438257221392422
Run1,0.738915888933754
Run1,0.434287000745061
Run1,0.474543385149027
Run1,0.595870726617481
Run1,0.40540271303705
Run1,0.575954303882787
Run1,0.84784297001133
Run1,0.98433065050071
Run1,0.698200008735965
Run1,1.29526409773196
Run1,0.701000594417437
Run1,0.976572490957068
Run1,0.873516718336008
Run1,1.27795112914407
Run1,1.15839102244221
Run1,0.798886289937343
Run1,1.12618474872659
Run1,0.960553806652788
Run2,0.588675972094283
Run2,0.490626324323236
Run2,0.545467682866978
Run2,0.501969852867491
Run2,0.490541429681486
Run2,0.284849327038803
Run2,0.434683735178249
Run2,0.446410096792385
Run2,0.38975803946319
Run2,0.200422083839596
Run2,0.172777389401448
Run2,0.218074239931687
Run2,0.055821377961377
Run2,0.225024753792687
Run2,0.152060554325629
Run2,0.123349329208882
Run2,0.0342930229171549
Run2,0.225430843433734
Run2,0.0134875326270407
Run2,0.317375839375797
Run2,0.0136640647089004
Run2,0.400143916383725
Run2,0.0158227132588123
Run2,0.320044988583827
Run2,0.344668328767178
Run2,0.316484538882459
Run2,0.432076269666178
Run2,0.552083647381675
Run2,0.319112295549353
Run2,0.48657561871968
Run2,0.415905910984217
Run2,0.0595446622010363
Run2,0.0185858574805148
Run2,0.186988353723628
Run2,0.52944710145456
Run2,0.0767373661292465
Run2,0.543727884665133
Run2,0.37620857560122
Run2,0.473814394516859
Run2,0.41000922449008
Run2,0.398079007368419
Run2,0.195348815966575
Run2,0.0688953124437097
Run2,0.322183766109731
Run2,0.523577832511751
Run2,0.190395356719554
Run2,0.160565714457432
Run2,0.1697075817442
Run2,0.226794255856334
Run2,0.172511009934461
Run2,0.496839222900566
Run2,0.314044573769718
Run2,0.0711573521965965
Run2,0.1459842099036
Run2,0.0146015935405494
Run2,0.239004439192645
Run2,0.0784013751755103
Run2,0.243205171388633
Run2,0.104628475717495
Run2,0.383106754770134
Run2,0.0295951621292597
Run2,0.755491486168515
Run2,0.120394275244686
Run2,0.205789223625413
Run2,0.228605429282592
Run2,0.0508587609026409
Run2,0.337712368319294
Run2,0.803741032629458
Run2,0.693923797179523
Run2,0.70771104612384
Run2,0.590937959952895
Run2,0.603913175563588
Run2,0.880701737732253
Run2,1.19433557222571
Run2,0.911429692456235
Run2,1.03793113478612
Run2,1.30472390561777
Run2,1.24779111276231
Run2,0.928903816287585
Run2,1.18813392229585
Run2,1.04909283900952
Run2,0.978761098936073
Run3,1.24132676413264
Run3,0.761452905643387
Run3,0.702412975492071
Run3,0.575117540397821
Run3,0.812571601745084
Run3,0.990970293690891
Run3,0.783833498029676
Run3,0.624714970462772
Run3,0.579878085074496
Run3,0.517327400725302
Run3,0.234978966571145
Run3,0.232171957477584
Run3,0.299614589498834
Run3,0.284454096270224
Run3,0.340755316653371
Run3,0.0216314966093131
Run3,0.0988360096129347
Run3,0.10489250846993
Run3,0.174281246199598
Run3,0.697484329574823
Run3,0.228694990175021
Run3,0.0624902645955891
Run3,0.564137105208916
Run3,0.302379575816892
Run3,0.327448484894437
Run3,0.189478454560795
Run3,0.381960993947942
Run3,0.211327561277488
Run3,0.392766041628857
Run3,0.11135314944367
Run3,0.451555534017868
Run3,0.0858592778784827
Run3,0.142181578036586
Run3,0.00741175171787786
Run3,0.240053278996888
Run3,0.258979604861204
Run3,0.0171697876170516
Run3,0.446615138146689
Run3,0.0493838741892697
Run3,0.0193147648179066
Run3,0.114581534095796
Run3,0.466072556933576
Run3,0.0624918162499025
Run3,0.20396254316646
Run3,0.188878728723493
Run3,0.355573173006619
Run3,0.110191660938267
Run3,0.0783698297643934
Run3,0.00244711089822947
Run3,0.0846469279432105
Run3,0.0528256762940973
Run3,0.240278795776739
Run3,0.320282233939812
Run3,0.128182224563141
Run3,0.147152434802972
Run3,0.0542436474854663
Run3,0.0298151169549996
Run3,0.112414840529566
Run3,0.0865282024547846
Run3,0.0887540900480738
Run3,0.0882752291314898
Run3,0.269812949519221
Run3,0.30347375409759
Run3,0.165969348869273
Run3,0.419709040952079
Run3,0.970793529066051
Run3,0.485308550238184
Run3,0.57351245505885
Run3,0.7859384042399
Run3,0.83501525696164
Run3,0.850018220372338
Run3,1.18209871738949
Run3,0.771073151312593
Run3,0.786916601728511
Run3,0.83196323696472
Run3,0.959766101207966
Run3,0.960514324105194
Run3,0.77789997764421
Run3,1.04189208128492
Run3,0.586150430867696
Run3,0.98942399042657
Run3,1.1741780293045
